blk_street,latitude,longitude,
537 ANG MO KIO AVE 5,1.3752226,103.8532832,
634 ANG MO KIO AVE 6,1.3816568,103.8433188,
132 ANG MO KIO AVE 3,1.3714067,103.8418695,
618 BEDOK RESERVOIR RD,1.3330764,103.9170273,
92 BEDOK NTH AVE 4,1.332461,103.9412733,
113 BEDOK RESERVOIR RD,1.3305887,103.910638,
121 BEDOK RESERVOIR RD,1.3313246,103.909913,
35 CHAI CHEE AVE,1.3248659,103.9261361,
717 BEDOK RESERVOIR RD,1.3375619,103.9254634,
119 BEDOK NTH RD,1.3302075,103.9387352,
163 BEDOK STH RD,1.3197012,103.9466216,
405 BEDOK NTH AVE 3,1.3286977,103.9341123,
711 BEDOK RESERVOIR RD,1.3360022,103.9235982,
52 CHAI CHEE ST,1.3287732,103.9209698,
55 NEW UPP CHANGI RD,1.3251402,103.9420891,
66 BEDOK STH AVE 3,1.3184368,103.9438581,
112 BEDOK NTH RD,1.3310316,103.9353813,
115 BEDOK RESERVOIR RD,1.3306733,103.9086442,
25 SIN MING RD,1.3548142,103.8387831,
265 BT BATOK EAST AVE 4,1.3499142,103.7597406,
316 BT BATOK ST 32,1.3606049,103.7469737,
250 BT BATOK EAST AVE 5,1.3510145,103.7569391,
106 BT BATOK CTRL,1.3481564,103.7469767,
174 BT BATOK WEST AVE 8,1.3457004,103.7410022,
252 BT BATOK EAST AVE 5,1.3506644,103.7571544,
322 BT BATOK ST 33,1.3617009,103.7475168,
363 BT BATOK ST 31,1.3609581,103.7492367,
324 BT BATOK ST 33,1.3622112,103.7479694,
203 BT BATOK ST 21,1.347704,103.7492395,
222 BT BATOK EAST AVE 3,1.3478227,103.7540372,
138 JLN BT MERAH,1.2785492,103.8261093,
138 ALEXANDRA RD,1.2917028,103.8149859,
142 TIONG BAHRU RD,1.2891315,103.8170815,
86 REDHILL CL,1.2869242,103.8188638,
91 ZION RD,1.2908089,103.8337401,
27 TELOK BLANGAH WAY,1.2745221,103.8214536,
50 TELOK BLANGAH DR,1.2730871,103.8100803,
8 JLN RUMAH TINGGI,1.2885194,103.8080869,
111 BT PURMEI RD,1.274388,103.8272941,
110 SPOTTISWOODE PK RD,1.273668,103.8364347,
103 SPOTTISWOODE PK RD,1.2747341,103.8353025,
21 OUTRAM PK,1.2832114,103.8382486,
4 ROCHOR RD,1.3025961,103.8544917,
3 ROCHOR RD,1.302711,103.855211,
53 CHIN SWEE RD,1.2877167,103.8413133,
637 VEERASAMY RD,1.3069042,103.8557291,
351 CLEMENTI AVE 2,1.3153568,103.7708724,
341 CLEMENTI AVE 5,1.3190999,103.7690618,
514 WEST COAST RD,1.3089821,103.7591941,
4 HAIG RD,1.3120909,103.8972294,
53 SIMS PL,1.3181788,103.8799942,
318 UBI AVE 1,1.3284909,103.9032294,
7 HAIG RD,1.3137743,103.8968623,
125 GEYLANG EAST AVE 1,1.3178464,103.8864491,
247 HOUGANG AVE 3,1.359102,103.891517,
401 HOUGANG AVE 10,1.3748239,103.8969905,
412 HOUGANG AVE 10,1.3746989,103.8953002,
704 HOUGANG AVE 2,1.3649731,103.8894329,
253 HOUGANG AVE 3,1.3604897,103.8921513,
703 HOUGANG AVE 2,1.3655591,103.8894329,
628 HOUGANG AVE 8,1.3694189,103.8807286,
35 TEBAN GDNS RD,1.3196158,103.7424479,
36 TEBAN GDNS RD,1.3199803,103.7427194,
330 JURONG EAST AVE 1,1.3505981,103.7300514,
301 JURONG EAST ST 32,1.3441751,103.7355484,
261 JURONG EAST ST 24,1.3445315,103.7404587,
338 JURONG EAST AVE 1,1.3503721,103.7311374,
409 PANDAN GDNS,1.318564,103.7472453,
48 TEBAN GDNS RD,1.3204819,103.7400951,
226 JURONG EAST ST 21,1.3414013,103.7358405,
406 JURONG WEST ST 42,1.3542235,103.7225806,
541 JURONG WEST AVE 1,1.3511912,103.7161143,
533 JURONG WEST ST 52,1.3489178,103.7164759,
522 JURONG WEST ST 52,1.3464988,103.716747,
523 JURONG WEST ST 52,1.3468317,103.7161587,
404 JURONG WEST ST 42,1.353858,103.7226267,
549 JURONG WEST ST 42,1.3528879,103.7161334,
472 JURONG WEST ST 41,1.3482252,103.7222677,
471 JURONG WEST ST 41,1.3485733,103.7222452,
7 JLN BATU,1.3025234,103.8836565,
93 WHAMPOA DR,1.3222002,103.8548232,
47 BENDEMEER RD,1.3233043,103.8666859,
14 ST. GEORGE'S RD,1.323861,103.861971,
4 JLN BATU,1.301845,103.8839963,
5 JLN BATU,1.3015525,103.8839963,
94 WHAMPOA DR,1.3219755,103.8557291,
99 WHAMPOA DR,1.3208868,103.8538225,
9 ST. GEORGE'S RD,1.3236785,103.862995,
18 ST. GEORGE'S RD,1.3242019,103.8629144,
11 JLN BATU,1.3016333,103.8826371,
108 JLN RAJAH,1.3281968,103.8555479,
46 MARINE CRES,1.305066,103.9126544,
29 MARINE CRES,1.3028142,103.9132209,
42 TANGLIN HALT RD,1.2985373,103.7986012,
39A COMMONWEALTH AVE,1.2980992,103.8051083,
168 STIRLING RD,1.2897434,103.8031581,
67 COMMONWEALTH DR,1.2988796,103.7962469,
41 TANGLIN HALT RD,1.298079,103.798418,
23B QUEEN'S CL,1.293681,103.8004802,
31 DOVER RD,1.300158,103.784235,
5 SEMBAWANG RD,1.402746,103.8177163,
110 SERANGOON NTH AVE 1,1.369323,103.871251,
235 SERANGOON AVE 3,1.3552016,103.8697714,
101 SERANGOON NTH AVE 1,1.3710196,103.8702244,
308 SERANGOON AVE 2,1.3541243,103.8661474,
236 SERANGOON AVE 3,1.3542491,103.869862,
225 TAMPINES ST 23,1.3551473,103.9540551,
806 TAMPINES AVE 4,1.3455859,103.9368316,
837 TAMPINES ST 83,1.3508704,103.9343843,
290 TAMPINES ST 22,1.3498738,103.9545991,
296 TAMPINES ST 22,1.3508932,103.9555056,
122 SIMEI ST 1,1.3454815,103.9523744,
857 TAMPINES ST 83,1.3543021,103.9359252,
186 TOA PAYOH CTRL,1.3325992,103.8502541,
207 TOA PAYOH NTH,1.3424025,103.8451531,
89 LOR 2 TOA PAYOH,1.3357013,103.8464504,
118 POTONG PASIR AVE 1,1.3355355,103.8626434,
4 UPP ALJUNIED LANE,1.3334723,103.8790165,
72 LOR 5 TOA PAYOH,1.3338531,103.8521098,
214 LOR 8 TOA PAYOH,1.3418372,103.8543023,
224 LOR 8 TOA PAYOH,1.3412302,103.8560016,
132 POTONG PASIR AVE 1,1.3341408,103.8656038,
129 MARSILING RISE,1.4378076,103.7787265,
152 WOODLANDS ST 13,1.4350277,103.7742222,
27 MARSILING DR,1.442659,103.774277,
118 YISHUN RING RD,1.436015,103.8284641,
707 YISHUN AVE 5,1.42895,103.827581,
735 YISHUN ST 72,1.4289369,103.831165,
746 YISHUN ST 72,1.4289876,103.8333058,
202 YISHUN ST 21,1.4307641,103.8372645,
133 YISHUN ST 11,1.4323971,103.8307792,
227 YISHUN ST 21,1.435152,103.836505,
253 YISHUN RING RD,1.4349683,103.8405334,
228 YISHUN ST 21,1.4353956,103.8375364,
230 YISHUN ST 21,1.4346557,103.8365966,
246 YISHUN AVE 9,1.435048,103.8424393,
256 YISHUN RING RD,1.4340362,103.8399673,
119 ANG MO KIO AVE 3,1.3696464,103.8449287,
649 ANG MO KIO AVE 5,1.3777697,103.8438623,
540 ANG MO KIO AVE 10,1.3753568,103.8553668,
635 ANG MO KIO AVE 6,1.3807828,103.842413,
153 ANG MO KIO AVE 5,1.3763871,103.8422318,
327 ANG MO KIO AVE 3,1.3670544,103.8469421,
413 ANG MO KIO AVE 10,1.3635721,103.8536456,
426 ANG MO KIO AVE 3,1.3695084,103.8531926,
636 ANG MO KIO AVE 6,1.3812171,103.8433188,
151 ANG MO KIO AVE 5,1.3766866,103.8411448,
74 BEDOK NTH RD,1.3274812,103.9420891,
108 BEDOK NTH RD,1.3327098,103.9361971,
409 BEDOK NTH AVE 2,1.3281186,103.9330246,
410 BEDOK NTH AVE 2,1.3278711,103.9315291,
553 BEDOK NTH AVE 1,1.331514,103.9278582,
552 BEDOK NTH AVE 1,1.3318804,103.9277675,
601 BEDOK RESERVOIR RD,1.3299265,103.9112724,
104 BEDOK RESERVOIR RD,1.3292763,103.9098223,
101 BEDOK RESERVOIR RD,1.3284164,103.909845,
131 BEDOK RESERVOIR RD,1.3331446,103.9115443,
306 SHUNFU RD,1.350332,103.8393366,
247 BT BATOK EAST AVE 5,1.3498863,103.7567807,
341 BT BATOK ST 34,1.3627906,103.7491461,
241 BT BATOK EAST AVE 5,1.3509696,103.7545808,
255 BT BATOK EAST AVE 4,1.3501597,103.7584506,
259 BT BATOK EAST AVE 4,1.3510877,103.7596234,
367 BT BATOK ST 31,1.3603687,103.7497798,
302 BT BATOK ST 31,1.3570793,103.748422,
263 BT BATOK EAST AVE 4,1.3502109,103.7591069,
233 BT BATOK EAST AVE 5,1.3487501,103.7551915,
360 BT BATOK ST 31,1.3610968,103.7505944,
113 JLN BT MERAH,1.2805225,103.8258442,
14 TAMAN HO SWEE,1.2879469,103.8322682,
24 BEO CRES,1.2886266,103.8283736,
47 TELOK BLANGAH DR,1.2721363,103.8101702,
10 TELOK BLANGAH CRES,1.2778529,103.8197695,
161 BT MERAH CTRL,1.2841611,103.8160563,
27 LIM LIAK ST,1.285464,103.830739,
56 TELOK BLANGAH HTS,1.2742378,103.8124338,
8 KIM TIAN PL,1.2831539,103.8272938,
49 TELOK BLANGAH DR,1.2722469,103.810928,
67 TELOK BLANGAH DR,1.2747644,103.809717,
109 SPOTTISWOODE PK RD,1.2741055,103.8366159,
9 JLN KUKOH,1.287701,103.838623,
434 CLEMENTI AVE 3,1.3146042,103.7615478,
376 CLEMENTI AVE 4,1.3180889,103.7666174,
202 CLEMENTI AVE 6,1.320663,103.762731,
52 SIMS PL,1.3167185,103.8804614,
93 PAYA LEBAR WAY,1.322814,103.8883456,
20 BALAM RD,1.3308678,103.8875301,
15 EUNOS CRES,1.3238987,103.903388,
7 HOUGANG AVE 3,1.3623131,103.89342,
102 HOUGANG AVE 1,1.3548591,103.8907921,
240 HOUGANG ST 22,1.3563963,103.8908827,
415 HOUGANG AVE 10,1.3752595,103.8965009,
101 HOUGANG AVE 1,1.3552948,103.8914264,
336 HOUGANG AVE 7,1.3693517,103.8983586,
708 HOUGANG AVE 2,1.3667326,103.8891611,
230 HOUGANG AVE 1,1.3589742,103.8883456,
245 JURONG EAST ST 24,1.3416596,103.7419048,
47 TEBAN GDNS RD,1.3201163,103.7400046,
204 JURONG EAST ST 21,1.337177,103.741959,
473 JURONG WEST ST 41,1.3486611,103.7229013,
460 JURONG WEST ST 41,1.3499918,103.72082,
552 JURONG WEST ST 42,1.3527865,103.7178302,
548 JURONG WEST ST 42,1.3531596,103.7154487,
76 LOR LIMAU,1.325222,103.854257,
61 JLN TENTERAM,1.32789,103.857578,
466 CRAWFORD LANE,1.3050779,103.8625893,
76 MARINE DR,1.3028635,103.9077153,
17 MARINE TER,1.3037229,103.9141725,
38 DOVER RD,1.2989761,103.7821896,
5 DOVER CRES,1.3040211,103.7827329,
112 COMMONWEALTH CRES,1.3066967,103.7981937,
8 GHIM MOH RD,1.3106523,103.7876222,
21 HOLLAND DR,1.3110639,103.7925117,
112 SERANGOON NTH AVE 1,1.3691764,103.8714966,
124 SERANGOON NTH AVE 1,1.3662465,103.8714968,
220 SERANGOON AVE 4,1.3586973,103.87222,
444 TAMPINES ST 42,1.3583112,103.9513355,
854 TAMPINES ST 82,1.3529801,103.9366504,
406 TAMPINES ST 41,1.3581418,103.945919,
158 TAMPINES ST 12,1.3514619,103.9458964,
140 TAMPINES ST 12,1.3475946,103.9438114,
256 TAMPINES ST 21,1.3533407,103.9500663,
288 TAMPINES ST 22,1.348747,103.954419,
165 TAMPINES ST 12,1.3492644,103.9461683,
112 LOR 1 TOA PAYOH,1.3415037,103.8454928,
3 LOR 7 TOA PAYOH,1.3392619,103.8544613,
34 LOR 5 TOA PAYOH,1.3347919,103.8541891,
158 LOR 1 TOA PAYOH,1.3314779,103.8449493,
202 TOA PAYOH NTH,1.3414983,103.8495918,
13 JOO SENG RD,1.3355427,103.879518,
157 WOODLANDS ST 13,1.4343637,103.7747655,
177 WOODLANDS ST 13,1.4343437,103.7780248,
334 WOODLANDS ST 32,1.4300719,103.7804694,
216 MARSILING LANE,1.4471161,103.7721794,
747 YISHUN ST 72,1.4282981,103.8333783,
286 YISHUN AVE 6,1.440145,103.83865,
738 YISHUN ST 72,1.4294141,103.8323582,
201 YISHUN ST 21,1.4307489,103.8378901,
157 YISHUN ST 11,1.432295,103.834008,
244 YISHUN RING RD,1.433955,103.8412354,
261 YISHUN ST 22,1.4353817,103.8385457,
768 YISHUN AVE 3,1.424375,103.833781,
109 YISHUN RING RD,1.432807,103.828475,
757 YISHUN ST 72,1.4266122,103.8340556,
352 YISHUN RING RD,1.4265211,103.8450399,
215 ANG MO KIO AVE 1,1.3664997,103.8415977,
218 ANG MO KIO AVE 1,1.3651811,103.8415977,
468 ANG MO KIO AVE 10,1.3648757,103.8561821,
205 ANG MO KIO AVE 1,1.3669281,103.8435,
303 ANG MO KIO AVE 1,1.3667715,103.845221,
131 ANG MO KIO AVE 3,1.3710409,103.8417789,
467 ANG MO KIO AVE 10,1.3654591,103.856635,
472 ANG MO KIO AVE 10,1.3631798,103.8580845,
562 ANG MO KIO AVE 3,1.3701881,103.8590584,
553 ANG MO KIO AVE 10,1.3725614,103.8572692,
306 ANG MO KIO AVE 1,1.3658159,103.8457645,
617 BEDOK RESERVOIR RD,1.3331891,103.9165289,
509 BEDOK NTH ST 3,1.3339204,103.9310499,
521 BEDOK NTH AVE 1,1.3302395,103.9268158,
214 BEDOK NTH ST 1,1.3259269,103.9324808,
704 BEDOK RESERVOIR RD,1.3365333,103.9203354,
109 BEDOK RESERVOIR RD,1.3298069,103.9097997,
116 BEDOK RESERVOIR RD,1.3311124,103.9086442,
428 BEDOK NTH RD,1.3295047,103.9273597,
627 BEDOK RESERVOIR RD,1.3340729,103.9155319,
108 BEDOK RESERVOIR RD,1.3302301,103.9093692,
107 BEDOK RESERVOIR RD,1.3298653,103.909188,
406 BEDOK NTH AVE 3,1.3281103,103.9344749,
63 CHAI CHEE RD,1.3261372,103.9213324,
721 BEDOK RESERVOIR RD,1.3362813,103.9259548,
405 SIN MING AVE,1.363014,103.834571,
404 SIN MING AVE,1.362625,103.833902,
523 BT BATOK ST 52,1.3566894,103.7524954,
131 BT BATOK WEST AVE 6,1.3507978,103.746253,
264 BT BATOK EAST AVE 4,1.3498446,103.7591069,
346 BT BATOK ST 34,1.3624896,103.7505039,
148 BT BATOK WEST AVE 6,1.3492735,103.7438088,
238 BT BATOK EAST AVE 5,1.3499261,103.7545128,
312 BT BATOK ST 32,1.3599238,103.7475394,
364 BT BATOK ST 31,1.360665,103.7492367,
361 BT BATOK ST 31,1.3607462,103.750899,
368 BT BATOK ST 31,1.3603651,103.7504134,
201 BT BATOK ST 21,1.3457336,103.7479719,
101 BT BATOK WEST AVE 6,1.3466187,103.7468859,
170 BT BATOK WEST AVE 8,1.3465113,103.7400971,
266 BT BATOK EAST AVE 4,1.3493256,103.7601931,
144 BT BATOK WEST AVE 6,1.3500553,103.7442497,
212 BT BATOK ST 21,1.3471745,103.7521361,
245 BT BATOK EAST AVE 5,1.3497823,103.7572059,
306 BT BATOK ST 31,1.358251,103.747541,
370 BT BATOK ST 31,1.3600039,103.7495082,
31 TELOK BLANGAH RISE,1.2724325,103.8209836,
131 JLN BT MERAH,1.2801336,103.8283184,
108 BT PURMEI RD,1.2734415,103.8254768,
77 TELOK BLANGAH DR,1.2739306,103.8089365,
142 JLN BT MERAH,1.2770762,103.8281018,
17 REDHILL CL,1.2852316,103.8176692,
2 REDHILL CL,1.2844287,103.8172563,
107 JLN BT MERAH,1.2799457,103.8247507,
29 LIM LIAK ST,1.2854721,103.830394,
43 MOH GUAN TER,1.2847416,103.8310535,
3 DELTA AVE,1.2917781,103.8271056,
52 LENGKOK BAHRU,1.2887108,103.8131583,
117 BT MERAH CTRL,1.2837249,103.8154498,
9 JLN RUMAH TINGGI,1.2891029,103.8083586,
53 TELOK BLANGAH DR,1.2742801,103.8113923,
52 TELOK BLANGAH DR,1.2738102,103.8111707,
74 TELOK BLANGAH HTS,1.2755633,103.8087945,
2 QUEEN'S RD,1.3228333,103.8110075,
635 VEERASAMY RD,1.3067255,103.8552195,
1 ROCHOR RD,1.3025558,103.8548721,
5 TECK WHYE AVE,1.3821154,103.7534911,
3 TECK WHYE AVE,1.3825242,103.7525406,
25 TECK WHYE LANE,1.3780005,103.7551205,
321 CLEMENTI AVE 5,1.3164802,103.7663458,
430 CLEMENTI AVE 3,1.3133528,103.7628152,
332 CLEMENTI AVE 2,1.3146627,103.7674096,
613 CLEMENTI WEST ST 1,1.303666,103.7677038,
357 CLEMENTI AVE 2,1.3141228,103.7690618,
59 CIRCUIT RD,1.325203,103.8871318,
60 CIRCUIT RD,1.3256043,103.886624,
50 CIRCUIT RD,1.3249509,103.8857179,
327 UBI AVE 1,1.3268667,103.9039615,
104 ALJUNIED CRES,1.3200997,103.88277,
107 ALJUNIED CRES,1.3189217,103.8842226,
10 PINE CL,1.3091671,103.882277,
54 PIPIT RD,1.324282,103.8875301,
319 UBI AVE 1,1.3282699,103.9035013,
110 ALJUNIED CRES,1.3199444,103.8844051,
415 EUNOS RD 5,1.3181507,103.8978602,
623 HOUGANG AVE 8,1.37059,103.8821868,
112 HOUGANG AVE 1,1.3544325,103.8886174,
118 HOUGANG AVE 1,1.3534138,103.8875301,
701 HOUGANG AVE 2,1.3660098,103.8899484,
702 HOUGANG AVE 2,1.3657772,103.8897048,
332 HOUGANG AVE 5,1.3684749,103.8979961,
236 HOUGANG AVE 1,1.3577993,103.8888893,
143 LOR AH SOO,1.3522697,103.8828184,
603 HOUGANG AVE 4,1.3715962,103.8860207,
602 HOUGANG AVE 4,1.3711398,103.887077,
709 HOUGANG AVE 2,1.3671047,103.8881644,
706 HOUGANG AVE 2,1.3659296,103.888708,
408 HOUGANG AVE 10,1.3733065,103.8953909,
238 HOUGANG AVE 1,1.357124,103.8890965,
235 HOUGANG ST 21,1.3574353,103.8885268,
412 PANDAN GDNS,1.319663,103.7470642,
303 JURONG EAST ST 32,1.3447788,103.7356617,
217 JURONG EAST ST 21,1.3399972,103.7380128,
219 JURONG EAST ST 21,1.3407292,103.7381033,
44 TEBAN GDNS RD,1.3208104,103.7415654,
238 JURONG EAST ST 21,1.3407152,103.7405471,
263 JURONG EAST ST 24,1.3443435,103.7413186,
332 JURONG EAST AVE 1,1.3516928,103.7302325,
7 YUNG KUANG RD,1.3307393,103.7223969,
479 JURONG WEST ST 41,1.3471872,103.7244395,
538 JURONG WEST AVE 1,1.3500231,103.7153901,
546 JURONG WEST ST 42,1.3526556,103.7151153,
466 JURONG WEST ST 41,1.3499814,103.72263,
421 JURONG WEST ST 42,1.3502664,103.727223,
529 JURONG WEST ST 52,1.3484434,103.716159,
467 NTH BRIDGE RD,1.305254,103.8628852,
804 KING GEORGE'S AVE,1.308034,103.860594,
102 TOWNER RD,1.3206918,103.8620709,
107 JLN RAJAH,1.3279799,103.855095,
55 GEYLANG BAHRU,1.3241661,103.8687625,
34 MARINE CRES,1.303843,103.9123146,
28 MARINE CRES,1.3033982,103.9134021,
95 COMMONWEALTH DR,1.305528,103.8011141,
158 MEI LING ST,1.2926445,103.8027441,
170 STIRLING RD,1.2909829,103.8031003,
87 COMMONWEALTH CL,1.3047334,103.799303,
85 COMMONWEALTH CL,1.3042207,103.7993936,
92 COMMONWEALTH DR,1.3058252,103.8002991,
94 COMMONWEALTH DR,1.3056764,103.8007519,
64 COMMONWEALTH DR,1.2993859,103.7972882,
75 COMMONWEALTH DR,1.3012215,103.7960658,
10 HOLLAND AVE,1.3082166,103.7942256,
168A QUEENSWAY,1.2889285,103.8035364,
27 DOVER CRES,1.3055729,103.7812359,
107 SERANGOON NTH AVE 1,1.3698481,103.8701338,
222 SERANGOON AVE 4,1.3585568,103.8714062,
237 SERANGOON AVE 3,1.3536633,103.869862,
410 TAMPINES ST 41,1.3587804,103.946259,
101 TAMPINES ST 11,1.3474398,103.9452618,
807 TAMPINES AVE 4,1.3458829,103.9361065,
852 TAMPINES ST 82,1.3526883,103.9364691,
284 TAMPINES ST 22,1.3490988,103.952582,
241 TAMPINES ST 21,1.3546022,103.9471655,
239 TAMPINES ST 21,1.354673,103.947203,
415 TAMPINES ST 41,1.3593618,103.9469842,
254 TAMPINES ST 21,1.3530532,103.9491598,
143 TAMPINES ST 12,1.3480349,103.9436301,
142 TAMPINES ST 12,1.348711,103.944656,
127 TAMPINES ST 11,1.3452288,103.9503497,
231 LOR 8 TOA PAYOH,1.3374036,103.8594436,
110 LOR 1 TOA PAYOH,1.3414985,103.8463986,
118 LOR 1 TOA PAYOH,1.3395306,103.8448587,
167 LOR 1 TOA PAYOH,1.3336167,103.8434089,
184 TOA PAYOH CTRL,1.3318865,103.8499081,
109 POTONG PASIR AVE 1,1.334789,103.8674998,
3 UPP ALJUNIED LANE,1.3340021,103.879581,
201 TOA PAYOH NTH,1.3410918,103.8502712,
119 POTONG PASIR AVE 1,1.3345241,103.8629711,
12 JOO SENG RD,1.3358198,103.8791035,
131 POTONG PASIR AVE 1,1.334582,103.8652414,
125 POTONG PASIR AVE 1,1.335394,103.8651556,
151 WOODLANDS ST 13,1.4353947,103.7742222,
149 WOODLANDS ST 13,1.4358059,103.773,
101 WOODLANDS ST 13,1.4359346,103.781918,
106 WOODLANDS ST 13,1.4367398,103.7822802,
103 WOODLANDS ST 13,1.4366008,103.7810126,
333 WOODLANDS ST 32,1.4297626,103.7800393,
120 MARSILING RISE,1.4392455,103.7806504,
123 MARSILING RISE,1.4391816,103.7791113,
9 MARSILING DR,1.4412532,103.7764856,
745 YISHUN ST 72,1.429351,103.83332,
208 YISHUN ST 21,1.4309044,103.8376046,
206 YISHUN ST 21,1.4312278,103.8367514,
122 YISHUN ST 11,1.4349397,103.830911,
147 YISHUN ST 11,1.4313561,103.831804,
251 YISHUN RING RD,1.434803,103.841373,
718 YISHUN ST 71,1.42677,103.8283736,
771 YISHUN AVE 3,1.4241459,103.8327743,
766 YISHUN AVE 3,1.4247399,103.833778,
773 YISHUN AVE 3,1.4232207,103.8329022,
213 YISHUN ST 21,1.431851,103.836331,
232 YISHUN ST 21,1.434254,103.8371287,
272 YISHUN ST 22,1.4380745,103.839605,
289 YISHUN AVE 6,1.440484,103.8386312,
755 YISHUN ST 72,1.427065,103.832583,
758 YISHUN ST 72,1.4260358,103.8340793,
724 YISHUN ST 71,1.426573,103.829741,
643 YISHUN ST 61,1.421368,103.837318,
281 YISHUN ST 22,1.439095,103.837392,
321 ANG MO KIO AVE 1,1.3651407,103.8484821,
114 ANG MO KIO AVE 4,1.372687,103.8359818,
452 ANG MO KIO AVE 10,1.3689024,103.8561218,
577 ANG MO KIO AVE 10,1.3717852,103.8558518,
554 ANG MO KIO AVE 10,1.372778,103.8578127,
207 ANG MO KIO AVE 1,1.3659321,103.8429318,
311 ANG MO KIO AVE 3,1.3666221,103.8488218,
437 ANG MO KIO AVE 10,1.3672748,103.8530567,
123 BEDOK NTH ST 2,1.3292647,103.9372849,
542 BEDOK NTH ST 3,1.3307383,103.9227825,
546 BEDOK NTH ST 3,1.330869,103.9255016,
619 BEDOK RESERVOIR RD,1.3335272,103.9176316,
44 BEDOK STH RD,1.3211225,103.9416348,
720 BEDOK RESERVOIR RD,1.3359217,103.9248671,
624 BEDOK RESERVOIR RD,1.3342146,103.9163476,
147 BEDOK RESERVOIR RD,1.3349004,103.9116349,
516 BEDOK NTH AVE 2,1.3311356,103.9300335,
60 NEW UPP CHANGI RD,1.3225114,103.9412733,
155 BEDOK STH AVE 3,1.3185154,103.9461013,
162 BEDOK STH RD,1.3196312,103.9460777,
302 SHUNFU RD,1.3496195,103.8390874,
109 BISHAN ST 12,1.3467612,103.8479386,
108 BISHAN ST 12,1.3469108,103.8473951,
340 BT BATOK ST 34,1.3631549,103.7495082,
304 BT BATOK ST 31,1.3574483,103.7479694,
318 BT BATOK ST 32,1.3609702,103.7471547,
267 BT BATOK EAST AVE 4,1.3485931,103.760193,
271 BT BATOK EAST AVE 4,1.3482544,103.7585861,
114 BT BATOK WEST AVE 6,1.3488214,103.7459811,
173 BT BATOK WEST AVE 8,1.3461222,103.7408891,
268 BT BATOK EAST AVE 4,1.3493318,103.7591068,
323 BT BATOK ST 33,1.3611837,103.748241,
333 BT BATOK ST 32,1.3641186,103.7476073,
6 REDHILL CL,1.2847534,103.8170961,
20 JLN KLINIK,1.2882025,103.8290302,
37 LIM LIAK ST,1.2851532,103.830431,
149 SILAT AVE,1.2773743,103.831804,
4 DELTA AVE,1.2918537,103.8266527,
116 BT MERAH CTRL,1.2839699,103.8149968,
37 TELOK BLANGAH RISE,1.2727975,103.8229402,
8 TG PAGAR PLAZA,1.2772192,103.8427244,
233 BAIN ST,1.2967926,103.8540468,
11 TECK WHYE LANE,1.3797615,103.754849,
335 CLEMENTI AVE 2,1.3169803,103.7685186,
712 CLEMENTI WEST ST 2,1.3049422,103.7619099,
377 CLEMENTI AVE 5,1.3175325,103.7679301,
605 CLEMENTI WEST ST 1,1.3053474,103.7679754,
356 CLEMENTI AVE 2,1.3139719,103.7698766,
111 ALJUNIED CRES,1.3204205,103.884273,
338 UBI AVE 1,1.3261736,103.9022099,
345 UBI AVE 1,1.3258806,103.8991448,
344 UBI AVE 1,1.3263013,103.8990835,
339 UBI AVE 1,1.3265763,103.9021646,
341 UBI AVE 1,1.3268711,103.9018021,
126 ALJUNIED RD,1.3238242,103.8822028,
842 SIMS AVE,1.3179794,103.9017566,
332 UBI AVE 1,1.3269759,103.902663,
53 PIPIT RD,1.3238998,103.8869435,
620 HOUGANG AVE 8,1.3701336,103.883815,
661 HOUGANG AVE 4,1.3741021,103.8826398,
608 HOUGANG AVE 4,1.3709297,103.885446,
606 HOUGANG AVE 4,1.370781,103.8858085,
413 HOUGANG AVE 10,1.3746045,103.895776,
605 HOUGANG AVE 4,1.3709238,103.8864427,
601 HOUGANG AVE 4,1.3708499,103.887304,
607 HOUGANG AVE 4,1.3701923,103.8862615,
407 HOUGANG AVE 10,1.3730181,103.8953367,
113 JURONG EAST ST 13,1.3389167,103.7348449,
30 TEBAN GDNS RD,1.3208535,103.7390995,
111 JURONG EAST ST 13,1.3387661,103.735569,
311 JURONG EAST ST 32,1.3477259,103.7326756,
414 JURONG WEST ST 42,1.3528118,103.7261563,
542 JURONG WEST AVE 1,1.3513402,103.7154808,
453 JURONG WEST ST 42,1.3513306,103.7172908,
410 JURONG WEST ST 42,1.3536895,103.7264278,
7 ST. GEORGE'S LANE,1.3237858,103.859081,
74 WHAMPOA DR,1.3248902,103.8579033,
10 UPP BOON KENG RD,1.3142776,103.8718536,
32 JLN BAHAGIA,1.3262064,103.8580845,
58 JLN MA'MOR,1.32825,103.856915,
95 WHAMPOA DR,1.3221924,103.8561821,
19 ST. GEORGE'S RD,1.3244599,103.8626161,
10 JLN BATU,1.3020705,103.882909,
106 JLN RAJAH,1.3285642,103.854732,
58 MARINE TER,1.3058461,103.9137193,
15 HOLLAND DR,1.3112031,103.7937794,
19 HOLLAND DR,1.310502,103.791453,
110 COMMONWEALTH CRES,1.3068586,103.7986691,
61 COMMONWEALTH DR,1.2984387,103.7966091,
14 GHIM MOH RD,1.3089601,103.789252,
243 SERANGOON AVE 2,1.3529374,103.8687748,
208 SERANGOON CTRL,1.3540805,103.8736672,
411 TAMPINES ST 41,1.3591465,103.946259,
424 TAMPINES ST 41,1.3574329,103.9481853,
468 TAMPINES ST 44,1.360455,103.955078,
422 TAMPINES ST 41,1.3573119,103.9469842,
